SerialNumber,Product_Code,OpcoID,State
232496,TC101687,FXAU,VIC
425232,TC101686,FXAU,VIC
401558,TC101682,FXAU,VIC
304045,TC101678,FXAU,VIC
132184,TC101673,FXAU,VIC
363057,TC101309,FXAU,VIC
401249,TC101672,FXAU,VIC
304208,TC101678,FXAU,VIC
130684,TC101888,FXAU,VIC
790403,TC101571,FXAU,VIC
400465,TC101672,FXAU,VIC
251260,TC101329,FXAU,VIC
402356,TC101672,FXAU,VIC
303462,TC101679,FXAU,VIC
131965,TC101672,FXAU,VIC
270191,TC101689,FXAU,VIC
130842,TC101672,FXAU,VIC
271217,TC101688,FXAU,VIC
132931,TC101888,FXAU,VIC
300168,TC101678,FXAU,VIC
237276,TC101686,FXAU,VIC
131614,TC101888,FXAU,VIC
170804,TC101674,FXAU,VIC
750196,TC101545,FXAU,VIC
171690,TC101674,FXAU,VIC
420630,TC101675,FXAU,VIC
304470,TC101678,FXAU,VIC
624858,TC101571,FXAU,VIC
170331,TC101674,FXAU,VIC
303036,TC101679,FXAU,VIC
175677,TC101675,FXAU,VIC
401952,TC101682,FXAU,VIC
222917,TC101326,FXAU,VIC
111182,TC101673,FXAU,VIC
304290,TC101679,FXAU,VIC
233720,TC101687,FXAU,VIC
401966,TC101672,FXAU,VIC
270331,TC101688,FXAU,VIC
231598,TC101686,FXAU,VIC
172954,TC101675,FXAU,VIC
139481,TC101888,FXAU,VIC
140904,TC101888,FXAU,VIC
201824,TC101676,FXAU,VIC
425005,TC101687,FXAU,VIC
139576,TC101672,FXAU,VIC
176040,TC101674,FXAU,VIC
425262,TC101686,FXAU,VIC
270777,TC101688,FXAU,VIC
303291,TC101678,FXAU,VIC
504829,TC101545,FXAU,VIC
303982,TC101678,FXAU,VIC
135302,TC101672,FXAU,VIC
425471,TC101687,FXAU,VIC
300873,TC101678,FXAU,VIC
750926,TC101544,FXAU,VIC
566647,TC101546,FXAU,VIC
250455,TC101686,FXAU,VIC
236579,TC101686,FXAU,VIC
176208,TC101674,FXAU,VIC
185574,TC101674,FXAU,VIC
204274,TC101676,FXAU,VIC
176837,TC101674,FXAU,VIC
135299,TC101672,FXAU,VIC
402213,TC101672,FXAU,VIC
250489,TC101686,FXAU,VIC
425339,TC101686,FXAU,VIC
236445,TC101686,FXAU,VIC
401677,TC101672,FXAU,VIC
400492,TC101672,FXAU,VIC
270873,TC101688,FXAU,VIC
400818,TC101672,FXAU,VIC
760392,TC101168,FXAU,VIC
171046,TC101674,FXAU,VIC
200411,TC101676,FXAU,VIC
111560,TC101673,FXAU,VIC
650694,TC101548,FXAU,VIC
235458,TC101687,FXAU,VIC
123320,TC101672,FXAU,VIC
401206,TC101673,FXAU,VIC
171373,TC101674,FXAU,VIC
400895,TC101673,FXAU,VIC
230979,TC101687,FXAU,VIC
170133,TC101675,FXAU,VIC
503680,TC101165,FXAU,VIC
232486,TC101686,FXAU,VIC
130693,TC101673,FXAU,VIC
430244,TC101678,FXAU,VIC
270342,TC101689,FXAU,VIC
430335,TC101678,FXAU,VIC
128330,TC101673,FXAU,VIC
177024,TC101674,FXAU,VIC
304772,TC101678,FXAU,VIC
302258,TC101679,FXAU,VIC
270336,TC101689,FXAU,VIC
401047,TC101682,FXAU,VIC
175183,TC101674,FXAU,VIC
173770,TC101674,FXAU,VIC
235678,TC101686,FXAU,VIC
131616,TC101672,FXAU,VIC
425569,TC101686,FXAU,VIC
302631,TC101678,FXAU,VIC
171261,TC101675,FXAU,VIC
420475,TC101675,FXAU,VIC
105095,TC101673,FXAU,VIC
171271,TC101674,FXAU,VIC
137081,TC101672,FXAU,VIC
250491,TC101686,FXAU,VIC
566541,TC101546,FXAU,VIC
628394,TC101181,FXAU,VIC
171694,TC101674,FXAU,VIC
170604,TC101674,FXAU,VIC
237015,TC101687,FXAU,VIC
519737,TC101165,FXAU,VIC
104546,TC101672,FXAU,VIC
520882,TC101545,FXAU,VIC
236367,TC101687,FXAU,VIC
185140,TC101674,FXAU,VIC
303362,TC101679,FXAU,VIC
232355,TC101687,FXAU,VIC
128356,TC101672,FXAU,VIC
130602,TC101672,FXAU,VIC
131645,TC101888,FXAU,VIC
651032,TC101183,FXAU,VIC
301582,TC101678,FXAU,VIC
302603,TC101679,FXAU,VIC
565602,TC101547,FXAU,VIC
123426,TC101888,FXAU,VIC
514469,TC101545,FXAU,VIC
400395,TC101672,FXAU,VIC
400723,TC101672,FXAU,VIC
200433,TC101676,FXAU,VIC
400906,TC101673,FXAU,VIC
116454,TC101312,FXAU,VIC
271283,TC101689,FXAU,VIC
270221,TC101688,FXAU,VIC
176999,TC101674,FXAU,VIC
420759,TC101674,FXAU,VIC
137077,TC101672,FXAU,VIC
130679,TC101673,FXAU,VIC
231661,TC101687,FXAU,VIC
230933,TC101686,FXAU,VIC
139641,TC101672,FXAU,VIC
565603,TC101546,FXAU,VIC
138784,TC101672,FXAU,VIC
760451,TC101547,FXAU,VIC
304047,TC101678,FXAU,VIC
139613,TC101672,FXAU,VIC
430396,TC101679,FXAU,VIC
139139,TC101888,FXAU,VIC
113006,TC101312,FXAU,VIC
140463,TC101888,FXAU,VIC
623215,TC101570,FXAU,VIC
518810,TC101545,FXAU,VIC
250380,TC101686,FXAU,VIC
300145,TC101678,FXAU,VIC
371225,TC101315,FXAU,VIC
401161,TC101673,FXAU,VIC
563644,TC101168,FXAU,VIC
270338,TC101689,FXAU,VIC
170774,TC101675,FXAU,VIC
420375,TC101674,FXAU,VIC
402217,TC101672,FXAU,VIC
231593,TC101687,FXAU,VIC
175139,TC101674,FXAU,VIC
170831,TC101674,FXAU,VIC
302641,TC101679,FXAU,VIC
625014,TC101570,FXAU,VIC
122325,TC101672,FXAU,VIC
138161,TC101672,FXAU,VIC
270549,TC101688,FXAU,VIC
402540,TC101682,FXAU,VIC
230619,TC101686,FXAU,VIC
430067,TC101678,FXAU,VIC
133545,TC101673,FXAU,VIC
173484,TC101674,FXAU,VIC
176259,TC101674,FXAU,VIC
304431,TC101678,FXAU,VIC
420111,TC101675,FXAU,VIC
565713,TC101546,FXAU,VIC
174004,TC101675,FXAU,VIC
790153,TC101571,FXAU,VIC
230773,TC101686,FXAU,VIC
172719,TC101674,FXAU,VIC
117847,TC101312,FXAU,VIC
130748,TC101672,FXAU,VIC
235498,TC101687,FXAU,VIC
400945,TC101673,FXAU,VIC
425288,TC101687,FXAU,VIC
138278,TC101888,FXAU,VIC
131925,TC101888,FXAU,VIC
271163,TC101689,FXAU,VIC
232351,TC101687,FXAU,VIC
564950,TC101546,FXAU,VIC
231386,TC101687,FXAU,VIC
235724,TC101687,FXAU,VIC
512209,TC101160,FXAU,VIC
233267,TC101686,FXAU,VIC
565426,TC101546,FXAU,VIC
565273,TC101546,FXAU,VIC
653014,TC101549,FXAU,VIC
400363,TC101672,FXAU,VIC
235483,TC101686,FXAU,VIC
129010,TC101673,FXAU,VIC
175634,TC101674,FXAU,VIC
173046,TC101675,FXAU,VIC
430336,TC101678,FXAU,VIC
400854,TC101673,FXAU,VIC
235455,TC101686,FXAU,VIC
820296,TC101549,FXAU,VIC
139392,TC101672,FXAU,VIC
430600,TC101330,FXAU,VIC
176020,TC101674,FXAU,VIC
425571,TC101687,FXAU,VIC
620751,TC101570,FXAU,VIC
301495,TC101678,FXAU,VIC
511404,TC101162,FXAU,VIC
200390,TC101677,FXAU,VIC
174729,TC101674,FXAU,VIC
401875,TC101672,FXAU,VIC
185513,TC101675,FXAU,VIC
137294,TC101888,FXAU,VIC
174025,TC101675,FXAU,VIC
625572,TC101571,FXAU,VIC
137934,TC101672,FXAU,VIC
300213,TC101678,FXAU,VIC
516789,TC101161,FXAU,VIC
130810,TC101672,FXAU,VIC
271588,TC101688,FXAU,VIC
161646,TC101316,FXAU,VIC
250100,TC101687,FXAU,VIC
136873,TC101888,FXAU,VIC
130542,TC101888,FXAU,VIC
252440,TC101330,FXAU,VIC
174521,TC101674,FXAU,VIC
402499,TC101672,FXAU,VIC
170535,TC101674,FXAU,VIC
234420,TC101686,FXAU,VIC
250353,TC101686,FXAU,VIC
401797,TC101672,FXAU,VIC
400493,TC101672,FXAU,VIC
620922,TC101571,FXAU,VIC
175876,TC101674,FXAU,VIC
565826,TC101547,FXAU,VIC
134346,TC101672,FXAU,VIC
170516,TC101674,FXAU,VIC
117831,TC101310,FXAU,VIC
270886,TC101689,FXAU,VIC
133060,TC101672,FXAU,VIC
562420,TC101546,FXAU,VIC
400451,TC101672,FXAU,VIC
135510,TC101672,FXAU,VIC
201030,TC101676,FXAU,VIC
235191,TC101687,FXAU,VIC
370902,TC101315,FXAU,VIC
139599,TC101672,FXAU,VIC
567841,TC101164,FXAU,VIC
430265,TC101679,FXAU,VIC
173852,TC101674,FXAU,VIC
130781,TC101672,FXAU,VIC
425258,TC101686,FXAU,VIC
176734,TC101675,FXAU,VIC
132239,TC101672,FXAU,VIC
301484,TC101678,FXAU,VIC
172219,TC101675,FXAU,VIC
302621,TC101679,FXAU,VIC
236846,TC101687,FXAU,VIC
402398,TC101682,FXAU,VIC
420679,TC101675,FXAU,VIC
565702,TC101546,FXAU,VIC
139646,TC101672,FXAU,VIC
271279,TC101689,FXAU,VIC
135606,TC101672,FXAU,VIC
624986,TC101570,FXAU,VIC
400328,TC101672,FXAU,VIC
176035,TC101674,FXAU,VIC
564953,TC101546,FXAU,VIC
300008,TC101679,FXAU,VIC
401887,TC101682,FXAU,VIC
270807,TC101689,FXAU,VIC
518982,TC101545,FXAU,VIC
130589,TC101888,FXAU,VIC
128279,TC101672,FXAU,VIC
624983,TC101570,FXAU,VIC
237301,TC101687,FXAU,VIC
173823,TC101674,FXAU,VIC
270436,TC101689,FXAU,VIC
137000,TC101888,FXAU,VIC
200545,TC101676,FXAU,VIC
139909,TC101673,FXAU,VIC
505169,TC101165,FXAU,VIC
137092,TC101672,FXAU,VIC
232517,TC101686,FXAU,VIC
140495,TC101673,FXAU,VIC
564024,TC101546,FXAU,VIC
236695,TC101687,FXAU,VIC
271278,TC101689,FXAU,VIC
401940,TC101672,FXAU,VIC
420225,TC101674,FXAU,VIC
515525,TC101545,FXAU,VIC
106460,TC101672,FXAU,VIC
400031,TC101672,FXAU,VIC
271298,TC101689,FXAU,VIC
140358,TC101673,FXAU,VIC
401989,TC101672,FXAU,VIC
110429,TC101673,FXAU,VIC
140760,TC101672,FXAU,VIC
425158,TC101687,FXAU,VIC
128116,TC101672,FXAU,VIC
234038,TC101686,FXAU,VIC
175328,TC101674,FXAU,VIC
201682,TC101676,FXAU,VIC
364261,TC101310,FXAU,VIC
170812,TC101675,FXAU,VIC
174326,TC101674,FXAU,VIC
174877,TC101674,FXAU,VIC
137137,TC101672,FXAU,VIC
131389,TC101672,FXAU,VIC
201690,TC101676,FXAU,VIC
402622,TC101673,FXAU,VIC
401366,TC101672,FXAU,VIC
231751,TC101686,FXAU,VIC
401175,TC101673,FXAU,VIC
233376,TC101686,FXAU,VIC
138739,TC101673,FXAU,VIC
271222,TC101688,FXAU,VIC
230848,TC101686,FXAU,VIC
175058,TC101675,FXAU,VIC
135028,TC101888,FXAU,VIC
303424,TC101679,FXAU,VIC
230815,TC101686,FXAU,VIC
201002,TC101677,FXAU,VIC
620649,TC101570,FXAU,VIC
172657,TC101674,FXAU,VIC
231176,TC101687,FXAU,VIC
566795,TC101168,FXAU,VIC
252431,TC101330,FXAU,VIC
401622,TC101672,FXAU,VIC
624812,TC101571,FXAU,VIC
425556,TC101687,FXAU,VIC
300877,TC101678,FXAU,VIC
400762,TC101673,FXAU,VIC
425507,TC101686,FXAU,VIC
176918,TC101674,FXAU,VIC
132967,TC101888,FXAU,VIC
131176,TC101672,FXAU,VIC
400290,TC101672,FXAU,VIC
173320,TC101674,FXAU,VIC
566010,TC101546,FXAU,VIC
140130,TC101673,FXAU,VIC
504649,TC101545,FXAU,VIC
625123,TC101180,FXAU,VIC
652112,TC101548,FXAU,VIC
232991,TC101687,FXAU,VIC
174589,TC101674,FXAU,VIC
201489,TC101676,FXAU,VIC
425275,TC101687,FXAU,VIC
138793,TC101673,FXAU,VIC
402578,TC101672,FXAU,VIC
237235,TC101686,FXAU,VIC
116951,TC101307,FXAU,VIC
232420,TC101686,FXAU,VIC
135555,TC101672,FXAU,VIC
566424,TC101546,FXAU,VIC
402888,TC101673,FXAU,VIC
170058,TC101675,FXAU,VIC
402769,TC101672,FXAU,VIC
231754,TC101687,FXAU,VIC
627309,TC101181,FXAU,VIC
131700,TC101672,FXAU,VIC
302862,TC101679,FXAU,VIC
175756,TC101674,FXAU,VIC
172987,TC101675,FXAU,VIC
510441,TC101545,FXAU,VIC
130581,TC101673,FXAU,VIC
200610,TC101676,FXAU,VIC
176594,TC101674,FXAU,VIC
251422,TC101329,FXAU,VIC
108508,TC101672,FXAU,VIC
420159,TC101674,FXAU,VIC
136756,TC101888,FXAU,VIC
303449,TC101679,FXAU,VIC
251318,TC101329,FXAU,VIC
625025,TC101570,FXAU,VIC
400309,TC101672,FXAU,VIC
400028,TC101672,FXAU,VIC
400127,TC101672,FXAU,VIC
110374,TC101673,FXAU,VIC
114070,TC101672,FXAU,VIC
303486,TC101678,FXAU,VIC
107725,TC101673,FXAU,VIC
250441,TC101686,FXAU,VIC
138813,TC101673,FXAU,VIC
251435,TC101329,FXAU,VIC
236622,TC101686,FXAU,VIC
565643,TC101546,FXAU,VIC
251453,TC101329,FXAU,VIC
133001,TC101672,FXAU,VIC
402227,TC101672,FXAU,VIC
175194,TC101675,FXAU,VIC
133015,TC101672,FXAU,VIC
300993,TC101679,FXAU,VIC
236702,TC101686,FXAU,VIC
790209,TC101181,FXAU,VIC
176465,TC101674,FXAU,VIC
235899,TC101687,FXAU,VIC
231504,TC101687,FXAU,VIC
518196,TC101544,FXAU,VIC
200598,TC101676,FXAU,VIC
121926,TC101672,FXAU,VIC
521571,TC101545,FXAU,VIC
100816,TC101307,FXAU,VIC
251455,TC101329,FXAU,VIC
565701,TC101546,FXAU,VIC
176242,TC101674,FXAU,VIC
230047,TC101687,FXAU,VIC
119227,TC101673,FXAU,VIC
235198,TC101687,FXAU,VIC
234305,TC101686,FXAU,VIC
136743,TC101672,FXAU,VIC
172848,TC101674,FXAU,VIC
400011,TC101673,FXAU,VIC
131722,TC101673,FXAU,VIC
171962,TC101674,FXAU,VIC
401352,TC101672,FXAU,VIC
507874,TC101545,FXAU,VIC
176617,TC101675,FXAU,VIC
430249,TC101678,FXAU,VIC
400143,TC101672,FXAU,VIC
134343,TC101672,FXAU,VIC
128949,TC101672,FXAU,VIC
176646,TC101674,FXAU,VIC
401282,TC101673,FXAU,VIC
651737,TC101548,FXAU,VIC
420436,TC101674,FXAU,VIC
130715,TC101673,FXAU,VIC
517976,TC101545,FXAU,VIC
201595,TC101677,FXAU,VIC
252178,TC101330,FXAU,VIC
234493,TC101686,FXAU,VIC
235900,TC101687,FXAU,VIC
140266,TC101672,FXAU,VIC
175640,TC101674,FXAU,VIC
137124,TC101672,FXAU,VIC
117066,TC101888,FXAU,VIC
402642,TC101672,FXAU,VIC
425579,TC101687,FXAU,VIC
176962,TC101674,FXAU,VIC
176513,TC101674,FXAU,VIC
624796,TC101570,FXAU,VIC
401530,TC101673,FXAU,VIC
130683,TC101672,FXAU,VIC
401450,TC101673,FXAU,VIC
625480,TC101571,FXAU,VIC
250373,TC101687,FXAU,VIC
174222,TC101674,FXAU,VIC
621390,TC101571,FXAU,VIC
135550,TC101673,FXAU,VIC
170772,TC101674,FXAU,VIC
172608,TC101674,FXAU,VIC
430240,TC101678,FXAU,VIC
130553,TC101888,FXAU,VIC
237005,TC101686,FXAU,VIC
565323,TC101546,FXAU,VIC
500403,TC101544,FXAU,VIC
400522,TC101672,FXAU,VIC
131705,TC101673,FXAU,VIC
231611,TC101686,FXAU,VIC
107685,TC101673,FXAU,VIC
237282,TC101687,FXAU,VIC
515184,TC101545,FXAU,VIC
250080,TC101686,FXAU,VIC
430110,TC101678,FXAU,VIC
400554,TC101673,FXAU,VIC
128358,TC101888,FXAU,VIC
231677,TC101686,FXAU,VIC
400121,TC101672,FXAU,VIC
237142,TC101687,FXAU,VIC
303988,TC101678,FXAU,VIC
302665,TC101678,FXAU,VIC
402196,TC101672,FXAU,VIC
430205,TC101678,FXAU,VIC
110265,TC101672,FXAU,VIC
107084,TC101673,FXAU,VIC
170088,TC101674,FXAU,VIC
109085,TC101673,FXAU,VIC
170752,TC101675,FXAU,VIC
172868,TC101674,FXAU,VIC
402481,TC101682,FXAU,VIC
114170,TC101672,FXAU,VIC
140355,TC101673,FXAU,VIC
652343,TC101548,FXAU,VIC
234463,TC101687,FXAU,VIC
302262,TC101678,FXAU,VIC
176605,TC101674,FXAU,VIC
176991,TC101674,FXAU,VIC
420447,TC101674,FXAU,VIC
176964,TC101675,FXAU,VIC
420801,TC101674,FXAU,VIC
270867,TC101689,FXAU,VIC
400215,TC101672,FXAU,VIC
401674,TC101682,FXAU,VIC
301812,TC101679,FXAU,VIC
301779,TC101679,FXAU,VIC
230763,TC101686,FXAU,VIC
400833,TC101672,FXAU,VIC
270534,TC101689,FXAU,VIC
566925,TC101546,FXAU,VIC
650392,TC101548,FXAU,VIC
135311,TC101888,FXAU,VIC
231150,TC101686,FXAU,VIC
362598,TC101310,FXAU,VIC
425351,TC101686,FXAU,VIC
235154,TC101686,FXAU,VIC
138544,TC101672,FXAU,VIC
425097,TC101687,FXAU,VIC
401294,TC101673,FXAU,VIC
750685,TC101544,FXAU,VIC
430338,TC101679,FXAU,VIC
304707,TC101679,FXAU,VIC
420631,TC101674,FXAU,VIC
790492,TC101570,FXAU,VIC
305322,TC101679,FXAU,VIC
138837,TC101673,FXAU,VIC
302482,TC101679,FXAU,VIC
400372,TC101672,FXAU,VIC
135057,TC101672,FXAU,VIC
232449,TC101687,FXAU,VIC
518805,TC101545,FXAU,VIC
137196,TC101888,FXAU,VIC
139238,TC101672,FXAU,VIC
402247,TC101682,FXAU,VIC
425357,TC101687,FXAU,VIC
565948,TC101546,FXAU,VIC
135431,TC101672,FXAU,VIC
425189,TC101687,FXAU,VIC
140730,TC101673,FXAU,VIC
651241,TC101548,FXAU,VIC
129476,TC101888,FXAU,VIC
420886,TC101674,FXAU,VIC
560440,TC101547,FXAU,VIC
402377,TC101682,FXAU,VIC
502920,TC101545,FXAU,VIC
174889,TC101674,FXAU,VIC
400901,TC101673,FXAU,VIC
271254,TC101689,FXAU,VIC
522229,TC101160,FXAU,VIC
113613,TC101673,FXAU,VIC
171728,TC101674,FXAU,VIC
101227,TC101672,FXAU,VIC
121839,TC101672,FXAU,VIC
231513,TC101687,FXAU,VIC
133009,TC101672,FXAU,VIC
105859,TC101673,FXAU,VIC
300811,TC101679,FXAU,VIC
400689,TC101672,FXAU,VIC
300553,TC101679,FXAU,VIC
400662,TC101325,FXAU,VIC
271289,TC101689,FXAU,VIC
751686,TC101545,FXAU,VIC
567885,TC101168,FXAU,VIC
420523,TC101674,FXAU,VIC
236694,TC101687,FXAU,VIC
270701,TC101688,FXAU,VIC
171836,TC101674,FXAU,VIC
129436,TC101673,FXAU,VIC
304460,TC101679,FXAU,VIC
425419,TC101687,FXAU,VIC
430360,TC101679,FXAU,VIC
135561,TC101672,FXAU,VIC
105261,TC101672,FXAU,VIC
175777,TC101674,FXAU,VIC
301755,TC101678,FXAU,VIC
104922,TC101672,FXAU,VIC
652008,TC101549,FXAU,VIC
425418,TC101686,FXAU,VIC
425490,TC101686,FXAU,VIC
170682,TC101675,FXAU,VIC
848557,TC101614,FXAU,VIC
176247,TC101674,FXAU,VIC
176475,TC101674,FXAU,VIC
123477,TC101672,FXAU,VIC
361026,TC101307,FXAU,VIC
231406,TC101686,FXAU,VIC
234545,TC101686,FXAU,VIC
625070,TC101180,FXAU,VIC
400870,TC101672,FXAU,VIC
201642,TC101676,FXAU,VIC
430272,TC101678,FXAU,VIC
201673,TC101677,FXAU,VIC
139595,TC101673,FXAU,VIC
401912,TC101672,FXAU,VIC
400641,TC101673,FXAU,VIC
400239,TC101672,FXAU,VIC
425024,TC101687,FXAU,VIC
562532,TC101546,FXAU,VIC
185137,TC101675,FXAU,VIC
231722,TC101686,FXAU,VIC
135454,TC101672,FXAU,VIC
139730,TC101673,FXAU,VIC
171633,TC101674,FXAU,VIC
301029,TC101678,FXAU,VIC
139608,TC101673,FXAU,VIC
127294,TC101672,FXAU,VIC
137148,TC101888,FXAU,VIC
425021,TC101686,FXAU,VIC
401626,TC101673,FXAU,VIC
565391,TC101546,FXAU,VIC
236883,TC101687,FXAU,VIC
106789,TC101673,FXAU,VIC
250057,TC101687,FXAU,VIC
400322,TC101673,FXAU,VIC
271408,TC101688,FXAU,VIC
176417,TC101674,FXAU,VIC
250078,TC101687,FXAU,VIC
420246,TC101674,FXAU,VIC
173048,TC101675,FXAU,VIC
173761,TC101674,FXAU,VIC
132113,TC101673,FXAU,VIC
131692,TC101673,FXAU,VIC
430220,TC101678,FXAU,VIC
302983,TC101679,FXAU,VIC
305395,TC101679,FXAU,VIC
402232,TC101672,FXAU,VIC
176603,TC101674,FXAU,VIC
511372,TC101545,FXAU,VIC
171170,TC101674,FXAU,VIC
107699,TC101650,FXAU,VIC
130611,TC101672,FXAU,VIC
402527,TC101672,FXAU,VIC
171160,TC101674,FXAU,VIC
420010,TC101674,FXAU,VIC
420085,TC101674,FXAU,VIC
176917,TC101674,FXAU,VIC
425364,TC101686,FXAU,VIC
363731,TC101309,FXAU,VIC
562814,TC101546,FXAU,VIC
401071,TC101673,FXAU,VIC
430291,TC101679,FXAU,VIC
131686,TC101672,FXAU,VIC
564783,TC101546,FXAU,VIC
400036,TC101672,FXAU,VIC
236197,TC101686,FXAU,VIC
401960,TC101672,FXAU,VIC
172087,TC101674,FXAU,VIC
236700,TC101686,FXAU,VIC
401620,TC101672,FXAU,VIC
505305,TC101544,FXAU,VIC
131712,TC101672,FXAU,VIC
232564,TC101686,FXAU,VIC
521572,TC101545,FXAU,VIC
400622,TC101673,FXAU,VIC
652489,TC101549,FXAU,VIC
370497,TC101315,FXAU,VIC
420818,TC101674,FXAU,VIC
128897,TC101888,FXAU,VIC
566577,TC101546,FXAU,VIC
204159,TC101676,FXAU,VIC
131555,TC101672,FXAU,VIC
108516,TC101672,FXAU,VIC
270049,TC101688,FXAU,VIC
234059,TC101686,FXAU,VIC
628643,TC101181,FXAU,VIC
303251,TC101679,FXAU,VIC
623357,TC101570,FXAU,VIC
624201,TC101570,FXAU,VIC
620503,TC101181,FXAU,VIC
270514,TC101688,FXAU,VIC
425512,TC101687,FXAU,VIC
105040,TC101672,FXAU,VIC
303119,TC101678,FXAU,VIC
302410,TC101678,FXAU,VIC
174211,TC101674,FXAU,VIC
233385,TC101686,FXAU,VIC
138260,TC101672,FXAU,VIC
790693,TC101571,FXAU,VIC
760671,TC101546,FXAU,VIC
138814,TC101888,FXAU,VIC
108298,TC101673,FXAU,VIC
129086,TC101673,FXAU,VIC
137900,TC101672,FXAU,VIC
236356,TC101686,FXAU,VIC
562570,TC101546,FXAU,VIC
185560,TC101674,FXAU,VIC
120438,TC101888,FXAU,VIC
128006,TC101673,FXAU,VIC
425523,TC101687,FXAU,VIC
236686,TC101686,FXAU,VIC
304319,TC101678,FXAU,VIC
420500,TC101675,FXAU,VIC
400398,TC101673,FXAU,VIC
170113,TC101674,FXAU,VIC
652477,TC101549,FXAU,VIC
138738,TC101672,FXAU,VIC
236572,TC101686,FXAU,VIC
200442,TC101676,FXAU,VIC
302653,TC101679,FXAU,VIC
201250,TC101676,FXAU,VIC
230977,TC101686,FXAU,VIC
302938,TC101678,FXAU,VIC
400353,TC101672,FXAU,VIC
401619,TC101672,FXAU,VIC
425187,TC101687,FXAU,VIC
400019,TC101672,FXAU,VIC
402902,TC101672,FXAU,VIC
624156,TC101571,FXAU,VIC
420164,TC101674,FXAU,VIC
174707,TC101674,FXAU,VIC
185635,TC101674,FXAU,VIC
564867,TC101546,FXAU,VIC
514258,TC101544,FXAU,VIC
232318,TC101687,FXAU,VIC
234878,TC101686,FXAU,VIC
402892,TC101682,FXAU,VIC
176440,TC101674,FXAU,VIC
301478,TC101678,FXAU,VIC
402520,TC101682,FXAU,VIC
131559,TC101673,FXAU,VIC
564732,TC101546,FXAU,VIC
135156,TC101672,FXAU,VIC
201663,TC101676,FXAU,VIC
402895,TC101672,FXAU,VIC
402177,TC101672,FXAU,VIC
113176,TC101672,FXAU,VIC
170882,TC101674,FXAU,VIC
133045,TC101672,FXAU,VIC
127939,TC101672,FXAU,VIC
139423,TC101888,FXAU,VIC
301024,TC101679,FXAU,VIC
270458,TC101689,FXAU,VIC
174984,TC101674,FXAU,VIC
139256,TC101888,FXAU,VIC
271704,TC101688,FXAU,VIC
232222,TC101687,FXAU,VIC
185231,TC101674,FXAU,VIC
624555,TC101180,FXAU,VIC
425538,TC101686,FXAU,VIC
233388,TC101686,FXAU,VIC
430130,TC101678,FXAU,VIC
400358,TC101672,FXAU,VIC
109064,TC101673,FXAU,VIC
232482,TC101686,FXAU,VIC
302480,TC101679,FXAU,VIC
624979,TC101570,FXAU,VIC
104314,TC101307,FXAU,VIC
400515,TC101672,FXAU,VIC
750884,TC101167,FXAU,VIC
402868,TC101673,FXAU,VIC
400376,TC101672,FXAU,VIC
140282,TC101673,FXAU,VIC
175343,TC101674,FXAU,VIC
185097,TC101674,FXAU,VIC
270724,TC101689,FXAU,VIC
401181,TC101673,FXAU,VIC
304735,TC101679,FXAU,VIC
401393,TC101672,FXAU,VIC
131025,TC101888,FXAU,VIC
505032,TC101545,FXAU,VIC
175785,TC101674,FXAU,VIC
401098,TC101325,FXAU,VIC
425041,TC101687,FXAU,VIC
131617,TC101672,FXAU,VIC
302856,TC101678,FXAU,VIC
252376,TC101330,FXAU,VIC
137937,TC101672,FXAU,VIC
401878,TC101682,FXAU,VIC
104957,TC101673,FXAU,VIC
652243,TC101548,FXAU,VIC
130770,TC101672,FXAU,VIC
420014,TC101674,FXAU,VIC
121920,TC101672,FXAU,VIC
420777,TC101675,FXAU,VIC
305308,TC101679,FXAU,VIC
175591,TC101674,FXAU,VIC
521612,TC101545,FXAU,VIC
231118,TC101686,FXAU,VIC
270225,TC101688,FXAU,VIC
108006,TC101673,FXAU,VIC
751162,TC101545,FXAU,VIC
425236,TC101686,FXAU,VIC
420551,TC101674,FXAU,VIC
130812,TC101672,FXAU,VIC
301099,TC101678,FXAU,VIC
430017,TC101678,FXAU,VIC
103145,TC101672,FXAU,VIC
110739,TC101888,FXAU,VIC
140204,TC101888,FXAU,VIC
750217,TC101544,FXAU,VIC
629574,TC101181,FXAU,VIC
425488,TC101686,FXAU,VIC
200593,TC101677,FXAU,VIC
270306,TC101688,FXAU,VIC
400024,TC101672,FXAU,VIC
400002,TC101672,FXAU,VIC
201012,TC101676,FXAU,VIC
301613,TC101679,FXAU,VIC
172029,TC101675,FXAU,VIC
402449,TC101673,FXAU,VIC
401418,TC101673,FXAU,VIC
562603,TC101546,FXAU,VIC
176497,TC101674,FXAU,VIC
230805,TC101686,FXAU,VIC
653001,TC101549,FXAU,VIC
425530,TC101686,FXAU,VIC
790101,TC101181,FXAU,VIC
425265,TC101687,FXAU,VIC
401289,TC101673,FXAU,VIC
652113,TC101548,FXAU,VIC
236440,TC101686,FXAU,VIC
129680,TC101672,FXAU,VIC
302625,TC101678,FXAU,VIC
400708,TC101672,FXAU,VIC
201619,TC101677,FXAU,VIC
231639,TC101686,FXAU,VIC
236323,TC101686,FXAU,VIC
176601,TC101675,FXAU,VIC
270015,TC101688,FXAU,VIC
430285,TC101678,FXAU,VIC
402073,TC101673,FXAU,VIC
123798,TC101672,FXAU,VIC
562503,TC101546,FXAU,VIC
170847,TC101674,FXAU,VIC
402400,TC101672,FXAU,VIC
